source,target
cpd:C00082_c,SLC7A5>1066<2_reverse
cpd:C00188_c,SLC7A5>1067<1
cpd:C00082_e,SLC7A5>1067<2
SLC7A5>1067<1,cpd:C00188_e
SLC7A5>1067<2,cpd:C00082_c
SLC7A5>1067<1_reverse,cpd:C00188_c
SLC7A5>1067<2_reverse,cpd:C00082_e
cpd:C00188_e,SLC7A5>1067<1_reverse
cpd:C00082_c,SLC7A5>1067<2_reverse
cpd:C00082_e,SLC7A5>1068<1
cpd:C00407_c,SLC7A5>1068<2
SLC7A5>1068<1,cpd:C00407_e
SLC7A5>1068<2,cpd:C00082_c
SLC7A5>1068<1_reverse,cpd:C00082_e
SLC7A5>1068<2_reverse,cpd:C00407_c
cpd:C00407_e,SLC7A5>1068<1_reverse
cpd:C00082_c,SLC7A5>1068<2_reverse
cpd:C00097_e,SLC7A5>1069<1
cpd:C00123_c,SLC7A5>1069<2
SLC7A5>1069<1,cpd:C00097_c
SLC7A5>1069<2,cpd:C00123_e
SLC7A5>1069<1_reverse,cpd:C00097_e
SLC7A5>1069<2_reverse,cpd:C00123_c
cpd:C00097_c,SLC7A5>1069<1_reverse
cpd:C00123_e,SLC7A5>1069<2_reverse
cpd:C00097_e,SLC7A5>1070<1
cpd:C00148_c,SLC7A5>1070<2
SLC7A5>1070<1,cpd:C00097_c
SLC7A5>1070<2,cpd:C00148_e
SLC7A5>1070<1_reverse,cpd:C00097_e
SLC7A5>1070<2_reverse,cpd:C00148_c
cpd:C00097_c,SLC7A5>1070<1_reverse
cpd:C00148_e,SLC7A5>1070<2_reverse
cpd:C00152_c,SLC7A5>1071<1
cpd:C00097_e,SLC7A5>1071<2
SLC7A5>1071<1,cpd:C00152_e
SLC7A5>1071<2,cpd:C00097_c
SLC7A5>1071<1_reverse,cpd:C00152_c
SLC7A5>1071<2_reverse,cpd:C00097_e
cpd:C00152_e,SLC7A5>1071<1_reverse
cpd:C00097_c,SLC7A5>1071<2_reverse
cpd:C00097_e,SLC7A5>1072<1
cpd:C00183_c,SLC7A5>1072<2
SLC7A5>1072<1,cpd:C00097_c
SLC7A5>1072<2,cpd:C00183_e
SLC7A5>1072<1_reverse,cpd:C00097_e
SLC7A5>1072<2_reverse,cpd:C00183_c
cpd:C00097_c,SLC7A5>1072<1_reverse
cpd:C00183_e,SLC7A5>1072<2_reverse
cpd:C00097_e,SLC7A5>1073<1
cpd:C00188_c,SLC7A5>1073<2
SLC7A5>1073<1,cpd:C00097_c
SLC7A5>1073<2,cpd:C00188_e
SLC7A5>1073<1_reverse,cpd:C00097_e
SLC7A5>1073<2_reverse,cpd:C00188_c
cpd:C00097_c,SLC7A5>1073<1_reverse
cpd:C00188_e,SLC7A5>1073<2_reverse
cpd:C00097_e,SLC7A5>1074<1
cpd:C00407_c,SLC7A5>1074<2
SLC7A5>1074<1,cpd:C00097_c
SLC7A5>1074<2,cpd:C00407_e
SLC7A5>1074<1_reverse,cpd:C00097_e
SLC7A5>1074<2_reverse,cpd:C00407_c
cpd:C00097_c,SLC7A5>1074<1_reverse
cpd:C00407_e,SLC7A5>1074<2_reverse
cpd:C00123_e,SLC7A5>1075<1
cpd:C00148_c,SLC7A5>1075<2
SLC7A5>1075<1,cpd:C00148_e
SLC7A5>1075<2,cpd:C00123_c
SLC7A5>1075<1_reverse,cpd:C00123_e
SLC7A5>1075<2_reverse,cpd:C00148_c
cpd:C00148_e,SLC7A5>1075<1_reverse
cpd:C00123_c,SLC7A5>1075<2_reverse
cpd:C00152_c,SLC7A5>1076<1
cpd:C00123_e,SLC7A5>1076<2
SLC7A5>1076<1,cpd:C00152_e
SLC7A5>1076<2,cpd:C00123_c
SLC7A5>1076<1_reverse,cpd:C00152_c
SLC7A5>1076<2_reverse,cpd:C00123_e
cpd:C00152_e,SLC7A5>1076<1_reverse
cpd:C00123_c,SLC7A5>1076<2_reverse
cpd:C00123_e,SLC7A5>1077<1
cpd:C00183_c,SLC7A5>1077<2
SLC7A5>1077<1,cpd:C00183_e
SLC7A5>1077<2,cpd:C00123_c
SLC7A5>1077<1_reverse,cpd:C00123_e
SLC7A5>1077<2_reverse,cpd:C00183_c
cpd:C00183_e,SLC7A5>1077<1_reverse
cpd:C00123_c,SLC7A5>1077<2_reverse
cpd:C00188_c,SLC7A5>1078<1
cpd:C00123_e,SLC7A5>1078<2
SLC7A5>1078<1,cpd:C00188_e
SLC7A5>1078<2,cpd:C00123_c
SLC7A5>1078<1_reverse,cpd:C00188_c
SLC7A5>1078<2_reverse,cpd:C00123_e
cpd:C00188_e,SLC7A5>1078<1_reverse
cpd:C00123_c,SLC7A5>1078<2_reverse
cpd:C00123_e,SLC7A5>1079<1
cpd:C00407_c,SLC7A5>1079<2
SLC7A5>1079<1,cpd:C00407_e
SLC7A5>1079<2,cpd:C00123_c
SLC7A5>1079<1_reverse,cpd:C00123_e
SLC7A5>1079<2_reverse,cpd:C00407_c
cpd:C00407_e,SLC7A5>1079<1_reverse
cpd:C00123_c,SLC7A5>1079<2_reverse
cpd:C00152_c,SLC7A5>1080<1
cpd:C00148_e,SLC7A5>1080<2
SLC7A5>1080<1,cpd:C00152_e
SLC7A5>1080<2,cpd:C00148_c
SLC7A5>1080<1_reverse,cpd:C00152_c
SLC7A5>1080<2_reverse,cpd:C00148_e
cpd:C00152_e,SLC7A5>1080<1_reverse
cpd:C00148_c,SLC7A5>1080<2_reverse
cpd:C00148_e,SLC7A5>1081<1
cpd:C00183_c,SLC7A5>1081<2
SLC7A5>1081<1,cpd:C00183_e
SLC7A5>1081<2,cpd:C00148_c
SLC7A5>1081<1_reverse,cpd:C00148_e
SLC7A5>1081<2_reverse,cpd:C00183_c
cpd:C00183_e,SLC7A5>1081<1_reverse
cpd:C00148_c,SLC7A5>1081<2_reverse
cpd:C00188_c,SLC7A5>1082<1
cpd:C00148_e,SLC7A5>1082<2
SLC7A5>1082<1,cpd:C00188_e
SLC7A5>1082<2,cpd:C00148_c
SLC7A5>1082<1_reverse,cpd:C00188_c
SLC7A5>1082<2_reverse,cpd:C00148_e
cpd:C00188_e,SLC7A5>1082<1_reverse
cpd:C00148_c,SLC7A5>1082<2_reverse
cpd:C00148_e,SLC7A5>1083<1
cpd:C00407_c,SLC7A5>1083<2
SLC7A5>1083<1,cpd:C00407_e
SLC7A5>1083<2,cpd:C00148_c
SLC7A5>1083<1_reverse,cpd:C00148_e
SLC7A5>1083<2_reverse,cpd:C00407_c
cpd:C00407_e,SLC7A5>1083<1_reverse
cpd:C00148_c,SLC7A5>1083<2_reverse
cpd:C00152_e,SLC7A5>1084<1
cpd:C00183_c,SLC7A5>1084<2
SLC7A5>1084<1,cpd:C00152_c
SLC7A5>1084<2,cpd:C00183_e
SLC7A5>1084<1_reverse,cpd:C00152_e
SLC7A5>1084<2_reverse,cpd:C00183_c
cpd:C00152_c,SLC7A5>1084<1_reverse
cpd:C00183_e,SLC7A5>1084<2_reverse
cpd:C00152_e,SLC7A5>1085<1
cpd:C00188_c,SLC7A5>1085<2
SLC7A5>1085<1,cpd:C00152_c
SLC7A5>1085<2,cpd:C00188_e
SLC7A5>1085<1_reverse,cpd:C00152_e
SLC7A5>1085<2_reverse,cpd:C00188_c
cpd:C00152_c,SLC7A5>1085<1_reverse
cpd:C00188_e,SLC7A5>1085<2_reverse
cpd:C00152_e,SLC7A5>1086<1
cpd:C00407_c,SLC7A5>1086<2
SLC7A5>1086<1,cpd:C00152_c
SLC7A5>1086<2,cpd:C00407_e
SLC7A5>1086<1_reverse,cpd:C00152_e
SLC7A5>1086<2_reverse,cpd:C00407_c
cpd:C00152_c,SLC7A5>1086<1_reverse
cpd:C00407_e,SLC7A5>1086<2_reverse
cpd:C00188_c,SLC7A5>1087<1
cpd:C00183_e,SLC7A5>1087<2
SLC7A5>1087<1,cpd:C00188_e
SLC7A5>1087<2,cpd:C00183_c
SLC7A5>1087<1_reverse,cpd:C00188_c
SLC7A5>1087<2_reverse,cpd:C00183_e
cpd:C00188_e,SLC7A5>1087<1_reverse
cpd:C00183_c,SLC7A5>1087<2_reverse
cpd:C00183_e,SLC7A5>1088<1
cpd:C00407_c,SLC7A5>1088<2
SLC7A5>1088<1,cpd:C00407_e
SLC7A5>1088<2,cpd:C00183_c
SLC7A5>1088<1_reverse,cpd:C00183_e
SLC7A5>1088<2_reverse,cpd:C00407_c
cpd:C00407_e,SLC7A5>1088<1_reverse
cpd:C00183_c,SLC7A5>1088<2_reverse
cpd:C00188_e,SLC7A5>1089<1
cpd:C00407_c,SLC7A5>1089<2
SLC7A5>1089<1,cpd:C00188_c
SLC7A5>1089<2,cpd:C00407_e
SLC7A5>1089<1_reverse,cpd:C00188_e
SLC7A5>1089<2_reverse,cpd:C00407_c
cpd:C00188_c,SLC7A5>1089<1_reverse
cpd:C00407_e,SLC7A5>1089<2_reverse
cpd:C00077_c,SLC7A6<1
cpd:C00047_e,SLC7A6<2
SLC7A6<1,cpd:C00047_c
SLC7A6<2,cpd:C00077_e
SLC7A6<1_reverse,cpd:C00077_c
SLC7A6<2_reverse,cpd:C00047_e
cpd:C00047_c,SLC7A6<1_reverse
cpd:C00077_e,SLC7A6<2_reverse
cpd:C00047_e,SLC7A6>1090<1
cpd:C00135_c,SLC7A6>1090<2
SLC7A6>1090<1,cpd:C00047_c
SLC7A6>1090<2,cpd:C00135_e
SLC7A6>1090<1_reverse,cpd:C00047_e
SLC7A6>1090<2_reverse,cpd:C00135_c
cpd:C00047_c,SLC7A6>1090<1_reverse
cpd:C00135_e,SLC7A6>1090<2_reverse
cpd:C00047_e,SLC7A6>1091<1
cpd:C00327_c,SLC7A6>1091<2
SLC7A6>1091<1,cpd:C00047_c
SLC7A6>1091<2,cpd:C00327_e
SLC7A6>1091<1_reverse,cpd:C00047_e
SLC7A6>1091<2_reverse,cpd:C00327_c
cpd:C00047_c,SLC7A6>1091<1_reverse
cpd:C00327_e,SLC7A6>1091<2_reverse
cpd:C00077_c,SLC7A6>1092<1
cpd:C00062_e,SLC7A6>1092<2
SLC7A6>1092<1,cpd:C00062_c
SLC7A6>1092<2,cpd:C00077_e
SLC7A6>1092<1_reverse,cpd:C00077_c
SLC7A6>1092<2_reverse,cpd:C00062_e
cpd:C00062_c,SLC7A6>1092<1_reverse
cpd:C00077_e,SLC7A6>1092<2_reverse
cpd:C00062_e,SLC7A6>1093<1
cpd:C00135_c,SLC7A6>1093<2
SLC7A6>1093<1,cpd:C00062_c
SLC7A6>1093<2,cpd:C00135_e
SLC7A6>1093<1_reverse,cpd:C00062_e
SLC7A6>1093<2_reverse,cpd:C00135_c
cpd:C00062_c,SLC7A6>1093<1_reverse
cpd:C00135_e,SLC7A6>1093<2_reverse
cpd:C00062_e,SLC7A6>1094<1
cpd:C00327_c,SLC7A6>1094<2
SLC7A6>1094<1,cpd:C00062_c
SLC7A6>1094<2,cpd:C00327_e
SLC7A6>1094<1_reverse,cpd:C00062_e
SLC7A6>1094<2_reverse,cpd:C00327_c
cpd:C00062_c,SLC7A6>1094<1_reverse
cpd:C00327_e,SLC7A6>1094<2_reverse
cpd:C00077_e,SLC7A6>1095<1
cpd:C00135_c,SLC7A6>1095<2
SLC7A6>1095<1,cpd:C00077_c
SLC7A6>1095<2,cpd:C00135_e
SLC7A6>1095<1_reverse,cpd:C00077_e
SLC7A6>1095<2_reverse,cpd:C00135_c
cpd:C00077_c,SLC7A6>1095<1_reverse
cpd:C00135_e,SLC7A6>1095<2_reverse
cpd:C00327_c,SLC7A6>1096<1
cpd:C00135_e,SLC7A6>1096<2
SLC7A6>1096<1,cpd:C00135_c
SLC7A6>1096<2,cpd:C00327_e
SLC7A6>1096<1_reverse,cpd:C00327_c
SLC7A6>1096<2_reverse,cpd:C00135_e
cpd:C00135_c,SLC7A6>1096<1_reverse
cpd:C00327_e,SLC7A6>1096<2_reverse
cpd:C00041_c,SLC7A6>1097<2
cpd:C00037_e,SLC7A6>1097<3
SLC7A6>1097<2,cpd:C00041_e
SLC7A6>1097<3,cpd:C00037_c
SLC7A6>1097<2_reverse,cpd:C00041_c
SLC7A6>1097<3_reverse,cpd:C00037_e
cpd:C00041_e,SLC7A6>1097<2_reverse
cpd:C00037_c,SLC7A6>1097<3_reverse
cpd:C00064_c,SLC7A6>1098<2
cpd:C00037_e,SLC7A6>1098<3
SLC7A6>1098<2,cpd:C00064_e
SLC7A6>1098<3,cpd:C00037_c
SLC7A6>1098<2_reverse,cpd:C00064_c
SLC7A6>1098<3_reverse,cpd:C00037_e
cpd:C00064_e,SLC7A6>1098<2_reverse
cpd:C00037_c,SLC7A6>1098<3_reverse
cpd:C00037_e,SLC7A6>1099<2
cpd:C00065_c,SLC7A6>1099<3
SLC7A6>1099<2,cpd:C00037_c
SLC7A6>1099<3,cpd:C00065_e
SLC7A6>1099<2_reverse,cpd:C00037_e
SLC7A6>1099<3_reverse,cpd:C00065_c
cpd:C00037_c,SLC7A6>1099<2_reverse
cpd:C00065_e,SLC7A6>1099<3_reverse
cpd:C00037_e,SLC7A6>1100<2
cpd:C00073_c,SLC7A6>1100<3
SLC7A6>1100<2,cpd:C00037_c
SLC7A6>1100<3,cpd:C00073_e
SLC7A6>1100<2_reverse,cpd:C00037_e
SLC7A6>1100<3_reverse,cpd:C00073_c
cpd:C00037_c,SLC7A6>1100<2_reverse
cpd:C00073_e,SLC7A6>1100<3_reverse
cpd:C00037_e,SLC7A6>1101<2
cpd:C00078_c,SLC7A6>1101<3
SLC7A6>1101<2,cpd:C00037_c
SLC7A6>1101<3,cpd:C00078_e
SLC7A6>1101<2_reverse,cpd:C00037_e
SLC7A6>1101<3_reverse,cpd:C00078_c
cpd:C00037_c,SLC7A6>1101<2_reverse
cpd:C00078_e,SLC7A6>1101<3_reverse
cpd:C00037_e,SLC7A6>1102<2
cpd:C00079_c,SLC7A6>1102<3
SLC7A6>1102<2,cpd:C00037_c
SLC7A6>1102<3,cpd:C00079_e
SLC7A6>1102<2_reverse,cpd:C00037_e
SLC7A6>1102<3_reverse,cpd:C00079_c
cpd:C00037_c,SLC7A6>1102<2_reverse
cpd:C00079_e,SLC7A6>1102<3_reverse
cpd:C00037_e,SLC7A6>1103<2
cpd:C00082_c,SLC7A6>1103<3
SLC7A6>1103<2,cpd:C00037_c
SLC7A6>1103<3,cpd:C00082_e
SLC7A6>1103<2_reverse,cpd:C00037_e
SLC7A6>1103<3_reverse,cpd:C00082_c
cpd:C00037_c,SLC7A6>1103<2_reverse
cpd:C00082_e,SLC7A6>1103<3_reverse
cpd:C00097_c,SLC7A6>1104<2
cpd:C00037_e,SLC7A6>1104<3
SLC7A6>1104<2,cpd:C00097_e
SLC7A6>1104<3,cpd:C00037_c
SLC7A6>1104<2_reverse,cpd:C00097_c
SLC7A6>1104<3_reverse,cpd:C00037_e
cpd:C00097_e,SLC7A6>1104<2_reverse
cpd:C00037_c,SLC7A6>1104<3_reverse
cpd:C00037_e,SLC7A6>1105<2
cpd:C00123_c,SLC7A6>1105<3
SLC7A6>1105<2,cpd:C00037_c
SLC7A6>1105<3,cpd:C00123_e
SLC7A6>1105<2_reverse,cpd:C00037_e
SLC7A6>1105<3_reverse,cpd:C00123_c
cpd:C00037_c,SLC7A6>1105<2_reverse
cpd:C00123_e,SLC7A6>1105<3_reverse
cpd:C00037_e,SLC7A6>1106<2
cpd:C00148_c,SLC7A6>1106<3
SLC7A6>1106<2,cpd:C00037_c
SLC7A6>1106<3,cpd:C00148_e
SLC7A6>1106<2_reverse,cpd:C00037_e
SLC7A6>1106<3_reverse,cpd:C00148_c
cpd:C00037_c,SLC7A6>1106<2_reverse
cpd:C00148_e,SLC7A6>1106<3_reverse
cpd:C00152_c,SLC7A6>1107<2
cpd:C00037_e,SLC7A6>1107<3
SLC7A6>1107<2,cpd:C00152_e
SLC7A6>1107<3,cpd:C00037_c
SLC7A6>1107<2_reverse,cpd:C00152_c
SLC7A6>1107<3_reverse,cpd:C00037_e
cpd:C00152_e,SLC7A6>1107<2_reverse
cpd:C00037_c,SLC7A6>1107<3_reverse
cpd:C00037_e,SLC7A6>1108<2
cpd:C00183_c,SLC7A6>1108<3
SLC7A6>1108<2,cpd:C00037_c
SLC7A6>1108<3,cpd:C00183_e
SLC7A6>1108<2_reverse,cpd:C00037_e
SLC7A6>1108<3_reverse,cpd:C00183_c
cpd:C00037_c,SLC7A6>1108<2_reverse
cpd:C00183_e,SLC7A6>1108<3_reverse
cpd:C00037_e,SLC7A6>1109<2
cpd:C00188_c,SLC7A6>1109<3
SLC7A6>1109<2,cpd:C00037_c
SLC7A6>1109<3,cpd:C00188_e
SLC7A6>1109<2_reverse,cpd:C00037_e
SLC7A6>1109<3_reverse,cpd:C00188_c
cpd:C00037_c,SLC7A6>1109<2_reverse
cpd:C00188_e,SLC7A6>1109<3_reverse
cpd:C00037_e,SLC7A6>1110<2
cpd:C00407_c,SLC7A6>1110<3
SLC7A6>1110<2,cpd:C00037_c
SLC7A6>1110<3,cpd:C00407_e
SLC7A6>1110<2_reverse,cpd:C00037_e
SLC7A6>1110<3_reverse,cpd:C00407_c
cpd:C00037_c,SLC7A6>1110<2_reverse
cpd:C00407_e,SLC7A6>1110<3_reverse
cpd:C00041_e,SLC7A6>1111<2
cpd:C00037_c,SLC7A6>1111<3
SLC7A6>1111<2,cpd:C00041_c
SLC7A6>1111<3,cpd:C00037_e
SLC7A6>1111<2_reverse,cpd:C00041_e
SLC7A6>1111<3_reverse,cpd:C00037_c
cpd:C00041_c,SLC7A6>1111<2_reverse
cpd:C00037_e,SLC7A6>1111<3_reverse
cpd:C00041_e,SLC7A6>1112<2
cpd:C00073_c,SLC7A6>1112<3
SLC7A6>1112<2,cpd:C00041_c
SLC7A6>1112<3,cpd:C00073_e
SLC7A6>1112<2_reverse,cpd:C00041_e
SLC7A6>1112<3_reverse,cpd:C00073_c
cpd:C00041_c,SLC7A6>1112<2_reverse
cpd:C00073_e,SLC7A6>1112<3_reverse
cpd:C00041_e,SLC7A6>1113<2
cpd:C00078_c,SLC7A6>1113<3
SLC7A6>1113<2,cpd:C00041_c
SLC7A6>1113<3,cpd:C00078_e
SLC7A6>1113<2_reverse,cpd:C00041_e
SLC7A6>1113<3_reverse,cpd:C00078_c
cpd:C00041_c,SLC7A6>1113<2_reverse
cpd:C00078_e,SLC7A6>1113<3_reverse
cpd:C00041_e,SLC7A6>1114<2
cpd:C00079_c,SLC7A6>1114<3
SLC7A6>1114<2,cpd:C00041_c
SLC7A6>1114<3,cpd:C00079_e
SLC7A6>1114<2_reverse,cpd:C00041_e
SLC7A6>1114<3_reverse,cpd:C00079_c
cpd:C00041_c,SLC7A6>1114<2_reverse
cpd:C00079_e,SLC7A6>1114<3_reverse
cpd:C00041_e,SLC7A6>1115<2
cpd:C00082_c,SLC7A6>1115<3
SLC7A6>1115<2,cpd:C00041_c
SLC7A6>1115<3,cpd:C00082_e
SLC7A6>1115<2_reverse,cpd:C00041_e
SLC7A6>1115<3_reverse,cpd:C00082_c
cpd:C00041_c,SLC7A6>1115<2_reverse
cpd:C00082_e,SLC7A6>1115<3_reverse
cpd:C00041_e,SLC7A6>1116<2
cpd:C00123_c,SLC7A6>1116<3
SLC7A6>1116<2,cpd:C00041_c
SLC7A6>1116<3,cpd:C00123_e
SLC7A6>1116<2_reverse,cpd:C00041_e
SLC7A6>1116<3_reverse,cpd:C00123_c
cpd:C00041_c,SLC7A6>1116<2_reverse
cpd:C00123_e,SLC7A6>1116<3_reverse
cpd:C00041_e,SLC7A6>1117<2
cpd:C00148_c,SLC7A6>1117<3
SLC7A6>1117<2,cpd:C00041_c
SLC7A6>1117<3,cpd:C00148_e
SLC7A6>1117<2_reverse,cpd:C00041_e
SLC7A6>1117<3_reverse,cpd:C00148_c
cpd:C00041_c,SLC7A6>1117<2_reverse
cpd:C00148_e,SLC7A6>1117<3_reverse
cpd:C00041_e,SLC7A6>1118<2
cpd:C00183_c,SLC7A6>1118<3
SLC7A6>1118<2,cpd:C00041_c
SLC7A6>1118<3,cpd:C00183_e
SLC7A6>1118<2_reverse,cpd:C00041_e
SLC7A6>1118<3_reverse,cpd:C00183_c
cpd:C00041_c,SLC7A6>1118<2_reverse
cpd:C00183_e,SLC7A6>1118<3_reverse
cpd:C00041_e,SLC7A6>1119<2
cpd:C00407_c,SLC7A6>1119<3
SLC7A6>1119<2,cpd:C00041_c
SLC7A6>1119<3,cpd:C00407_e
SLC7A6>1119<2_reverse,cpd:C00041_e
SLC7A6>1119<3_reverse,cpd:C00407_c
cpd:C00041_c,SLC7A6>1119<2_reverse
cpd:C00407_e,SLC7A6>1119<3_reverse
cpd:C00064_e,SLC7A6>1120<2
cpd:C00037_c,SLC7A6>1120<3
SLC7A6>1120<2,cpd:C00064_c
SLC7A6>1120<3,cpd:C00037_e
SLC7A6>1120<2_reverse,cpd:C00064_e
SLC7A6>1120<3_reverse,cpd:C00037_c
cpd:C00064_c,SLC7A6>1120<2_reverse
cpd:C00037_e,SLC7A6>1120<3_reverse
cpd:C00064_e,SLC7A6>1121<2
cpd:C00073_c,SLC7A6>1121<3
SLC7A6>1121<2,cpd:C00064_c
SLC7A6>1121<3,cpd:C00073_e
SLC7A6>1121<2_reverse,cpd:C00064_e
SLC7A6>1121<3_reverse,cpd:C00073_c
cpd:C00064_c,SLC7A6>1121<2_reverse
cpd:C00073_e,SLC7A6>1121<3_reverse
cpd:C00064_e,SLC7A6>1122<2
cpd:C00078_c,SLC7A6>1122<3
SLC7A6>1122<2,cpd:C00064_c
SLC7A6>1122<3,cpd:C00078_e
SLC7A6>1122<2_reverse,cpd:C00064_e
SLC7A6>1122<3_reverse,cpd:C00078_c
cpd:C00064_c,SLC7A6>1122<2_reverse
cpd:C00078_e,SLC7A6>1122<3_reverse
cpd:C00064_e,SLC7A6>1123<2
cpd:C00079_c,SLC7A6>1123<3
SLC7A6>1123<2,cpd:C00064_c
SLC7A6>1123<3,cpd:C00079_e
SLC7A6>1123<2_reverse,cpd:C00064_e
SLC7A6>1123<3_reverse,cpd:C00079_c
cpd:C00064_c,SLC7A6>1123<2_reverse
cpd:C00079_e,SLC7A6>1123<3_reverse
cpd:C00064_e,SLC7A6>1124<2
cpd:C00082_c,SLC7A6>1124<3
SLC7A6>1124<2,cpd:C00064_c
SLC7A6>1124<3,cpd:C00082_e
SLC7A6>1124<2_reverse,cpd:C00064_e
SLC7A6>1124<3_reverse,cpd:C00082_c
cpd:C00064_c,SLC7A6>1124<2_reverse
cpd:C00082_e,SLC7A6>1124<3_reverse
cpd:C00064_e,SLC7A6>1125<2
cpd:C00123_c,SLC7A6>1125<3
SLC7A6>1125<2,cpd:C00064_c
SLC7A6>1125<3,cpd:C00123_e
SLC7A6>1125<2_reverse,cpd:C00064_e
SLC7A6>1125<3_reverse,cpd:C00123_c
cpd:C00064_c,SLC7A6>1125<2_reverse
cpd:C00123_e,SLC7A6>1125<3_reverse
cpd:C00064_e,SLC7A6>1126<2
cpd:C00148_c,SLC7A6>1126<3
SLC7A6>1126<2,cpd:C00064_c
SLC7A6>1126<3,cpd:C00148_e
SLC7A6>1126<2_reverse,cpd:C00064_e
SLC7A6>1126<3_reverse,cpd:C00148_c
cpd:C00064_c,SLC7A6>1126<2_reverse
cpd:C00148_e,SLC7A6>1126<3_reverse
cpd:C00064_e,SLC7A6>1127<2
cpd:C00183_c,SLC7A6>1127<3
SLC7A6>1127<2,cpd:C00064_c
SLC7A6>1127<3,cpd:C00183_e
SLC7A6>1127<2_reverse,cpd:C00064_e
SLC7A6>1127<3_reverse,cpd:C00183_c
cpd:C00064_c,SLC7A6>1127<2_reverse
cpd:C00183_e,SLC7A6>1127<3_reverse
cpd:C00064_e,SLC7A6>1128<2
cpd:C00407_c,SLC7A6>1128<3
SLC7A6>1128<2,cpd:C00064_c
SLC7A6>1128<3,cpd:C00407_e
SLC7A6>1128<2_reverse,cpd:C00064_e
SLC7A6>1128<3_reverse,cpd:C00407_c
cpd:C00064_c,SLC7A6>1128<2_reverse
cpd:C00407_e,SLC7A6>1128<3_reverse
cpd:C00037_c,SLC7A6>1129<2
cpd:C00065_e,SLC7A6>1129<3
SLC7A6>1129<2,cpd:C00037_e
SLC7A6>1129<3,cpd:C00065_c
SLC7A6>1129<2_reverse,cpd:C00037_c
SLC7A6>1129<3_reverse,cpd:C00065_e
cpd:C00037_e,SLC7A6>1129<2_reverse
cpd:C00065_c,SLC7A6>1129<3_reverse
cpd:C00065_e,SLC7A6>1130<2
cpd:C00073_c,SLC7A6>1130<3
SLC7A6>1130<2,cpd:C00065_c
SLC7A6>1130<3,cpd:C00073_e
SLC7A6>1130<2_reverse,cpd:C00065_e
SLC7A6>1130<3_reverse,cpd:C00073_c
cpd:C00065_c,SLC7A6>1130<2_reverse
cpd:C00073_e,SLC7A6>1130<3_reverse
cpd:C00065_e,SLC7A6>1131<2
cpd:C00078_c,SLC7A6>1131<3
SLC7A6>1131<2,cpd:C00065_c
SLC7A6>1131<3,cpd:C00078_e
SLC7A6>1131<2_reverse,cpd:C00065_e
SLC7A6>1131<3_reverse,cpd:C00078_c
cpd:C00065_c,SLC7A6>1131<2_reverse
cpd:C00078_e,SLC7A6>1131<3_reverse
cpd:C00065_e,SLC7A6>1132<2
cpd:C00079_c,SLC7A6>1132<3
SLC7A6>1132<2,cpd:C00065_c
SLC7A6>1132<3,cpd:C00079_e
SLC7A6>1132<2_reverse,cpd:C00065_e
SLC7A6>1132<3_reverse,cpd:C00079_c
cpd:C00065_c,SLC7A6>1132<2_reverse
cpd:C00079_e,SLC7A6>1132<3_reverse
cpd:C00065_e,SLC7A6>1133<2
cpd:C00082_c,SLC7A6>1133<3
SLC7A6>1133<2,cpd:C00065_c
SLC7A6>1133<3,cpd:C00082_e
SLC7A6>1133<2_reverse,cpd:C00065_e
SLC7A6>1133<3_reverse,cpd:C00082_c
cpd:C00065_c,SLC7A6>1133<2_reverse
cpd:C00082_e,SLC7A6>1133<3_reverse
cpd:C00065_e,SLC7A6>1134<2
cpd:C00123_c,SLC7A6>1134<3
SLC7A6>1134<2,cpd:C00065_c
SLC7A6>1134<3,cpd:C00123_e
SLC7A6>1134<2_reverse,cpd:C00065_e
SLC7A6>1134<3_reverse,cpd:C00123_c
cpd:C00065_c,SLC7A6>1134<2_reverse
cpd:C00123_e,SLC7A6>1134<3_reverse
cpd:C00065_e,SLC7A6>1135<2
cpd:C00148_c,SLC7A6>1135<3
SLC7A6>1135<2,cpd:C00065_c
SLC7A6>1135<3,cpd:C00148_e
SLC7A6>1135<2_reverse,cpd:C00065_e
SLC7A6>1135<3_reverse,cpd:C00148_c
cpd:C00065_c,SLC7A6>1135<2_reverse
cpd:C00148_e,SLC7A6>1135<3_reverse
cpd:C00065_e,SLC7A6>1136<2
cpd:C00183_c,SLC7A6>1136<3
SLC7A6>1136<2,cpd:C00065_c
SLC7A6>1136<3,cpd:C00183_e
SLC7A6>1136<2_reverse,cpd:C00065_e
SLC7A6>1136<3_reverse,cpd:C00183_c
cpd:C00065_c,SLC7A6>1136<2_reverse
cpd:C00183_e,SLC7A6>1136<3_reverse
cpd:C00065_e,SLC7A6>1137<2
cpd:C00407_c,SLC7A6>1137<3
SLC7A6>1137<2,cpd:C00065_c
SLC7A6>1137<3,cpd:C00407_e
SLC7A6>1137<2_reverse,cpd:C00065_e
SLC7A6>1137<3_reverse,cpd:C00407_c
cpd:C00065_c,SLC7A6>1137<2_reverse
cpd:C00407_e,SLC7A6>1137<3_reverse
cpd:C00037_c,SLC7A6>1138<2
cpd:C00073_e,SLC7A6>1138<3
SLC7A6>1138<2,cpd:C00037_e
SLC7A6>1138<3,cpd:C00073_c
SLC7A6>1138<2_reverse,cpd:C00037_c
SLC7A6>1138<3_reverse,cpd:C00073_e
cpd:C00037_e,SLC7A6>1138<2_reverse
